8510,151,Software-Tests,Sprachen,Comal 80 – die universelle Programmiersprache
8510,157,Software-Tests,Datei,Aufgeräumt mit Mainfile II
8510,158,Spiele-Tests,Action,Rescue on Fractulus
8510,159,Spiele-Tests,Geschicklichkeit,Boulder Dash II
8510,159,Spiele-Tests,Geschicklichkeit,Thing on a Spring
8510,159,Spiele-Tests,Sport,Nick Faldo Plays the Open (Golf)
8510,163,Kurse,Floppy,Directory-Manipulationen II
8510,166,Software-Grundlagen,Lernen,Besser lernen mit dem Computer
8510,167,Hardware-Tests,Roboter,Roboter selbst gebaut (Fischertechnik)
8510,168,Software-Tests,Lernen,Marktübersicht: Lernsoftware
8511,8,Aktuell,Messen,PCW-Computermesse in London
8511,19,Hardware-Tests,Eingabegeräte,Joystick: Test und Marktübersicht
8511,22,Hardware-Tests,Eingabegeräte,Es geht auch anders: Lightpens und Trackballs
8511,24,Software-Tips,Tips & Tricks,Der Trick mit dem Joystick (Joystickabfrage)
8511,28,Hardware-Grundlagen,Computer,Was bringt der C 128 ?
8511,30,Software-Tests,Sprachen,Turbo-Pascal auf dem C 128
8511,33,Listings zum Abtippen,Grafik,Doppelte Grafikauflösungfür C 128
8511,38,Hardware-Tests,Drucker,Epson JX-80 das vielfarbige Druck-Genie
8511,39,Listings zum Abtippen,Drucker,Koalabilder Farbhardcopy auf Epson JX-80
8511,41,Hardware-Tests,Drucker,SP 100 VC – Superstar mit Haken
8511,42,Hardware-Tests,Drucker,Epson FX-85 neue Referenz
8511,44,Software-Tests,Textverarbeitung,Paperclip – ausdrücklich gut
8511,50,Listings zum Abtippen,Anwendungen,Hypra-Platos (LdM)
8511,52,Listings zum Abtippen,Anwendungen,Lyrik-Maschine (AdM)
8511,80,Listings zum Abtippen,Grafik,Bilder aus einer anderen Dimension (Apfelmännchen)
8511,84,Listings zum Abtippen,Spiele,Block Out
8511,86,Listings zum Abtippen,Tips & Tricks,Spieletrainer: Spritekill
8511,88,Software-Tips,Tips & Tricks,Versch. Routinen für Anfänger und Profis
8511,92,64'er Extra,Sound,"Der Sid-Chip, seine Register und Programmierung"
8511,96,Listings zum Abtippen,Anwendungen,Ergänzungen zu Hypra-Ass (bedingte Verzweigungen)
8511,97,Listings zum Abtippen,Anwendungen,Reassembler zu Hypra-Ass
8511,104,Listings zum Abtippen,Floppy,Herzoperation (Hypra Load+Hypra-Ass+Dos5.1+Centronics)
8511,112,Buchbesprechungen,Anfänger,Lehrspielzeug Computer: C 64/VC 20
8511,112,Buchbesprechungen,Anwendung,"Mathematische Routinen VC 20, Elektrotechnik/Elektronik"
8511,112,Buchbesprechungen,Anwendung,"Commodore 64-Listings, Band 2: Dateiverwaltung, Schule, Hobby"
8511,112,Buchbesprechungen,DFÜ,Das Mailbox Jahrbuch: Nutz die Netze
8511,112,Buchbesprechungen,Spiele,"Commodore 64-Listings, Band 1: Spiele"
8511,145,Kurse,Speicher,"Memory Map mit Wandervorschlägen (Teil 12)"
8511,149,Kurse,Grafik,"Streifzüge durch die Grafikwelt (Teil 2)"
8511,157,Kurse,Musik,"Dem Klang auf der Spur (Teil 9; Schluß)"
8511,162,Spiele-Tests,Pseudo Adventures,Fourth Protocol und Frankie goes to H.
8511,165,Spiele-Tests,Sport,Handkantenschlag per Joystick: Karateka + Exploding Fist
8511,171,Buchbesprechungen,Anfänger,C 64 Computerhandbuch
8511,171,Buchbesprechungen,Spiele,"35 ausgesuchte Spiele für Ihren Commodore 64"
8512,8,Aktuell,Messen,Neues von der Commodore-Fachaustellung 1985
8512,16,Hardware-Grundlagen,Monitore,"Wie funktionieren sie, was ist beim Kauf zu beachten?"
8512,28,Hardware-Grundlagen,Monitore,Das Kabel zum Monitor: Welche Normen gibt es?
8512,30,Hardware-Tests,Monitore,Marktübersicht Monochrome Monitore
8512,32,Spiele-Tests,Schach,Viermal Schachmatt: Verschiedene Schachprogramme
8512,34,Spiele-Tests,Renner,Die Renner 1985: Meistverkaufte Spiele
8512,36,Abenteuerlösungen,Lösungen,Activision Adventures entschleiert (Mindshadow, Tracer Sanction)
8512,37,Abenteuerlösungen,Lösungen,Eureka – ich habs
8512,39,Abenteuerlösungen,Lösungen,Lösungen zu Hitchhiker's Guide und Sorcerer
8512,40,Software-Tips,C 128,Fragen und Antworten zum 128er
8512,42,Kurse,C 128,Entdeckungsreise durch den C 128
8512,44,Hardware-Tips und Bauanleitungen,Eprom,"Das 64er Eprom Programmiergerät, Teil 1"
8512,49,Spiele-Tests,Sport,Boxspiele: Frank Bruno's Boxing + Barry McGuigan Champ. B.
8512,50,Listings zum Abtippen,Datei,SMU – Der Maskengenerator (LdM)
8512,52,Listings zum Abtippen,Anwendungen,Der Chemie-Assistent (AdM)
8512,76,Listings zum Abtippen,Tips & Tricks,Hyper-Screen (Sprites auf dem Bildschirmrand)
8512,78,Listings zum Abtippen,Tips & Tricks,80-Zeichen-Grafik für den C 128
8512,82,Listings zum Abtippen,Spiele,Seekrieg per Telefon (Schiffe versenken per Modem)
8512,90,Listings zum Abtippen,Tips & Tricks,Der Eprom-Automat (wie man Module macht)
8512,96,64'er Extra,Speicher,Die Speicherbelegung des C 64
8512,99,Listings zum Abtippen,Tips & Tricks,Tipp-Utility
8512,100,Listings zum Abtippen,Anwendungen,Tips & Tricks zum SMON (inkl. Diskmonitor)
8512,106,Software-Tips,Tips & Tricks,Verschiedene Tips für Anfänger und Fortgeschrittene
8512,144,Buchbesprechungen,Anfänger,Einführungskurs: Commodore 64
8512,144,Buchbesprechungen,Anwendung,Das Trainingsbuch zum Datamat
8512,144,Buchbesprechungen,Programmieren,Basiccode
8512,144,Buchbesprechungen,Programmieren,"Das C 64-Buch, Band 5: Simons Basic Leitfaden"
8512,144,Buchbesprechungen,Programmieren,Noch mehr Tips&Tricks zum 64er
8512,146,Kurse,Speicher,"Memory Map mit Wandervorschlägen (Teil 13)"
8512,150,Kurse,Effektives Programmieren,"Effektives Programmieren (Teil 9): Sortieren mit dem Computer (Teil 6; Schluß)"
8512,158,Software-Tests,Basic-Erweiterung,Formel 64: Das Multitalent
8512,159,Hardware-Tests,Drucker,Der NEC-P2 – das fernöstliche Wunder
8512,162,Hardware-Tests,Drucker,DMPG9 – eine solide Lösung
8512,164,Software-Tests,Musik,The Music-System – Zwei auf einen Schlag
8512,169,Software-Grundlagen,Assembler,"Assembler Bedienung leicht gemacht, Teil 1"
8512,174,Software-Tips,Textverarbeitung,Softwarecorner – professionelle Programme richtig eingesetzt (Vizawrite Tips)
8512,182,So machen's andere,Hilfe,Computer für Behinderte
